"endyear","unitid","instname","state","sector","ugftfresh","ugftfreshwh","ugftfreshbl","ugftfreshhi","ugftfreshap","ugftfreshas","ugftfreshnh","ugftfreshna","ugftfreshmr","ugftfreshun","ugftfreshal","ugftfreshwh_pct","ugftfreshbl_pct","ugftfreshhi_pct","ugftfreshap_pct","ugftfreshas_pct","ugftfreshnh_pct","ugftfreshna_pct","ugftfreshmr_pct","ugftfreshun_pct","ugftfreshal_pct","ugptfresh","ugptfreshwh","ugptfreshbl","ugptfreshhi","ugptfreshap","ugptfreshas","ugptfreshnh","ugptfreshna","ugptfreshmr","ugptfreshun","ugptfreshal","ugptfreshwh_pct","ugptfreshbl_pct","ugptfreshhi_pct","ugptfreshap_pct","ugptfreshas_pct","ugptfreshnh_pct","ugptfreshna_pct","ugptfreshmr_pct","ugptfreshun_pct","ugptfreshal_pct","ugftptfresh","ugftptfreshwh","ugftptfreshbl","ugftptfreshhi","ugftptfreshap","ugftptfreshas","ugftptfreshnh","ugftptfreshna","ugftptfreshmr","ugftptfreshun","ugftptfreshal","ugftptfreshwh_pct","ugftptfreshbl_pct","ugftptfreshhi_pct","ugftptfreshap_pct","ugftptfreshas_pct","ugftptfreshnh_pct","ugftptfreshna_pct","ugftptfreshmr_pct","ugftptfreshun_pct","ugftptfreshal_pct","ugft","ugftwh","ugftbl","ugfthi","ugftap","ugftas","ugftnh","ugftna","ugftmr","ugftun","ugftal","ugftwh_pct","ugftbl_pct","ugfthi_pct","ugftap_pct","ugftas_pct","ugftnh_pct","ugftna_pct","ugftmr_pct","ugftun_pct","ugftal_pct","ugpt","ugptwh","ugptbl","ugpthi","ugptap","ugptas","ugptnh","ugptna","ugptmr","ugptun","ugptal","ugptwh_pct","ugptbl_pct","ugpthi_pct","ugptap_pct","ugptas_pct","ugptnh_pct","ugptna_pct","ugptmr_pct","ugptun_pct","ugptal_pct","ugftpt","ugftptwh","ugftptbl","ugftpthi","ugftptap","ugftptas","ugftptnh","ugftptna","ugftptmr","ugftptun","ugftptal","ugftptwh_pct","ugftptbl_pct","ugftpthi_pct","ugftptap_pct","ugftptas_pct","ugftptnh_pct","ugftptna_pct","ugftptmr_pct","ugftptun_pct","ugftptal_pct","state_pop_1824","pop4_white_nh_1824","pop4_black_nh_1824","pop4_api_nh_1824","pop4_aina_nh_1824","pop4_hispanic_1824","pop4_white_nh_1824_pct","pop4_black_nh_1824_pct","pop4_api_nh_1824_pct","pop4_aina_nh_1824_pct","pop4_hispanic_1824_pct","cntypop4_total_1824","cntypop4_white_nh_1824","cntypop4_black_nh_1824","cntypop4_api_nh_1824","cntypop4_aina_nh_1824","cntypop4_hispanic_1824","cntypop4_white_nh_1824_pct","cntypop4_black_nh_1824_pct","cntypop4_api_nh_1824_pct","cntypop4_aina_nh_1824_pct","cntypop4_hispanic_1824_pct"
1992,178396,"university of missouri-columbia","MO","pub-4yr",3370,3061,171,45,69,0,0,12,0,168,12,0.908308605341246,0.0507418397626113,0.013353115727003,0.0204747774480712,0,0,0.00356083086053412,0,0.0498516320474777,0.00356083086053412,42,25,2,2,0,0,0,1,0,5,12,0.595238095238095,0.0476190476190476,0.0476190476190476,0,0,0,0.0238095238095238,0,0.119047619047619,0.285714285714286,3412,3086,173,47,69,0,0,13,0,173,24,0.904454865181712,0.0507033997655334,0.0137749120750293,0.0202227432590856,0,0,0.00381008206330598,0,0.0507033997655334,0.00703399765533412,16767,15212,728,161,275,0,0,56,0,537,335,0.907258305003877,0.0434186199081529,0.00960219478737997,0.0164012643883819,0,0,0.00333989383908869,0,0.032027196278404,0.0199797220731198,1674,1444,65,16,34,0,0,11,0,82,104,0.862604540023895,0.0388291517323775,0.00955794504181601,0.020310633213859,0,0,0.00657108721624851,0,0.0489844683393071,0.0621266427718041,18441,16656,793,177,309,0,0,67,0,619,439,0.903204815357085,0.0430020063987853,0.00959817797299496,0.0167561412070929,0,0,0.00363320861124668,0,0.0335665094083835,0.0238056504527954,512303,429829,64976,6983,2079,8436,0.839013240211359,0.126831191697101,0.0136306053253641,0.00405814527730659,0.0164668174888689,,,,,,,,,,,
1993,178396,"university of missouri-columbia","MO","pub-4yr",2909,2632,132,46,72,0,0,8,0,149,19,0.904778274321072,0.0453764180130629,0.0158129941560674,0.0247507734616707,0,0,0.00275008594018563,0,0.0512203506359574,0.00653145410794087,42,22,0,1,2,0,0,0,0,0,17,0.523809523809524,0,0.0238095238095238,0.0476190476190476,0,0,0,0,0,0.404761904761905,2951,2654,132,47,74,0,0,8,0,149,36,0.899356150457472,0.0447305997966791,0.01592680447306,0.0250762453405625,0,0,0.00271094544222298,0,0.0504913588614029,0.0121992544900034,15730,14172,656,183,295,0,0,45,0,540,379,0.900953591862683,0.0417037507946599,0.0116338207247298,0.0187539732994278,0,0,0.00286077558804832,0,0.0343293070565798,0.0240940877304514,1651,1425,58,16,27,0,0,11,0,58,114,0.863113264688068,0.0351302241066021,0.00969109630526953,0.0163537250151423,0,0,0.0066626287098728,0,0.0351302241066021,0.0690490611750454,17381,15597,714,199,322,0,0,56,0,598,493,0.897359185317301,0.0410793395086589,0.0114492837005926,0.0185259766411599,0,0,0.00322190898107128,0,0.0344053851907255,0.0283643058512168,508331,424790,64925,7584,2180,8852,0.83565629481578,0.127721897739858,0.0149194127448454,0.0042885442752852,0.0174138504242315,,,,,,,,,,,
1994,178396,"university of missouri-columbia","MO","pub-4yr",2901,2652,99,30,88,0,0,9,0,162,23,0.914167528438469,0.0341261633919338,0.0103412616339193,0.0303343674594967,0,0,0.0031023784901758,0,0.0558428128231644,0.00792830058600483,39,28,3,0,1,0,0,0,0,2,7,0.717948717948718,0.0769230769230769,0,0.0256410256410256,0,0,0,0,0.0512820512820513,0.179487179487179,2940,2680,102,30,89,0,0,9,0,164,30,0.91156462585034,0.0346938775510204,0.0102040816326531,0.0302721088435374,0,0,0.00306122448979592,0,0.0557823129251701,0.0102040816326531,14782,13230,595,182,335,0,0,44,0,479,396,0.895007441482885,0.0402516574211879,0.0123122716817751,0.0226626978757949,0,0,0.00297659315383575,0,0.0324042754701664,0.0267893383845217,1583,1372,67,18,27,0,0,8,0,60,91,0.866708780795957,0.0423246999368288,0.0113708149084018,0.0170562223626027,0,0,0.00505369551484523,0,0.0379027163613392,0.0574857864813645,16365,14602,662,200,362,0,0,52,0,539,487,0.892270088603727,0.0404521845401772,0.0122212037885732,0.0221203788573174,0,0,0.00317751298502903,0,0.0329361442102047,0.0297586312251757,508871,423750,65058,8035,2307,9721,0.83272577922499,0.127847725651491,0.0157898563683134,0.00453356548123198,0.0191030732739732,,,,,,,,,,,
1995,178396,"university of missouri-columbia","MO","pub-4yr",3588,3057,332,45,85,0,0,13,0,41,15,0.852006688963211,0.0925306577480491,0.0125418060200669,0.0236900780379041,0,0,0.0036231884057971,0,0.0114269788182832,0.00418060200668896,47,23,2,2,3,0,0,0,0,0,17,0.48936170212766,0.0425531914893617,0.0425531914893617,0.0638297872340425,0,0,0,0,0,0.361702127659574,3635,3080,334,47,88,0,0,13,0,41,32,0.847317744154058,0.0918844566712517,0.01292984869326,0.0242090784044016,0,0,0.00357634112792297,0,0.0112792297111417,0.00880330123796424,14727,12632,730,184,331,0,0,47,0,382,421,0.857744279215047,0.0495688191756637,0.0124940585319481,0.0224757248591023,0,0,0.00319141712500849,0,0.0259387519521966,0.0285869491410335,1712,1404,71,22,44,0,0,10,0,50,111,0.820093457943925,0.0414719626168224,0.0128504672897196,0.0257009345794393,0,0,0.0058411214953271,0,0.0292056074766355,0.0648364485981308,16439,14036,801,206,375,0,0,57,0,432,532,0.853823225257011,0.0487255915809964,0.0125311758622787,0.0228116065454103,0,0,0.00346736419490237,0,0.0262789707403127,0.0323620658190888,507743,421135,65208,8352,2424,10624,0.829425516452221,0.128427176740989,0.0164492666565566,0.00477406877101211,0.0209239713792214,,,,,,,,,,,
1996,178396,"university of missouri-columbia","MO","pub-4yr",3790,3240,279,44,106,0,0,17,0,95,9,0.854881266490765,0.0736147757255937,0.0116094986807388,0.0279683377308707,0,0,0.00448548812664908,0,0.025065963060686,0.00237467018469657,55,29,3,0,1,0,0,0,0,1,21,0.527272727272727,0.0545454545454545,0,0.0181818181818182,0,0,0,0,0.0181818181818182,0.381818181818182,3845,3269,282,44,107,0,0,17,0,96,30,0.850195058517555,0.0733420026007802,0.011443433029909,0.0278283485045514,0,0,0.00442132639791938,0,0.0249674902470741,0.00780234070221066,15086,12879,851,199,365,0,0,60,0,336,396,0.853705422245791,0.0564099164788546,0.0131910380485218,0.0241946175261832,0,0,0.00397719740156436,0,0.0222723054487604,0.0262495028503248,1698,1410,75,22,45,0,0,10,0,31,105,0.830388692579505,0.0441696113074205,0.0129564193168433,0.0265017667844523,0,0,0.00588928150765607,0,0.0182567726737338,0.0618374558303887,16784,14289,926,221,410,0,0,70,0,367,501,0.85134652049571,0.0551715919923737,0.0131673021925643,0.0244280266920877,0,0,0.00417063870352717,0,0.0218660629170639,0.029849857006673,505471,418102,64832,8547,2435,11555,0.827153288714882,0.128260572812288,0.0169089819198332,0.0048172892213401,0.022859867331657,,,,,,,,,,,
1997,178396,"university of missouri-columbia","MO","pub-4yr",3697,3164,279,51,86,0,0,18,0,85,14,0.855829050581553,0.0754665945361104,0.0137949688936976,0.0232621044089803,0,0,0.0048688125507168,0,0.0229916148228293,0.00378685420611306,40,24,6,1,1,0,0,0,0,1,7,0.6,0.15,0.025,0.025,0,0,0,0,0.025,0.175,3737,3188,285,52,87,0,0,18,0,86,21,0.853090714476853,0.0762643831950763,0.0139149050040139,0.0232807064490233,0,0,0.00481669788600482,0,0.023013112122023,0.00561948086700562,15651,13290,953,209,393,0,0,53,0,329,424,0.849147019359785,0.0608906779119545,0.0133537793112261,0.0251102165995783,0,0,0.00338636508849275,0,0.021021021021021,0.027090920707942,1514,1224,65,27,40,0,0,9,0,44,105,0.808454425363276,0.0429326287978864,0.0178335535006605,0.0264200792602378,0,0,0.0059445178335535,0,0.0290620871862616,0.0693527080581242,17165,14514,1018,236,433,0,0,62,0,373,529,0.845557821147684,0.0593067288086222,0.013748907660938,0.0252257500728226,0,0,0.00361200116516167,0,0.0217302650742791,0.0308185260704923,502453,414512,64162,8922,2455,12402,0.824976664484041,0.12769751598657,0.0177568847235463,0.00488602914103409,0.0246829056648084,,,,,,,,,,,
1998,178396,"university of missouri-columbia","MO","pub-4yr",3514,2954,281,57,99,0,0,13,0,98,12,0.840637450199203,0.0799658508821855,0.0162208309618668,0.0281730221969266,0,0,0.00369948776323278,0,0.0278884462151394,0.00341491178144565,32,18,3,0,1,0,0,0,0,1,9,0.5625,0.09375,0,0.03125,0,0,0,0,0.03125,0.28125,3546,2972,284,57,100,0,0,13,0,99,21,0.838127467569092,0.0800902425267908,0.0160744500846024,0.0282007896221094,0,0,0.00366610265087422,0,0.0279187817258883,0.00592216582064298,15848,13388,1065,221,399,0,0,70,0,342,363,0.844775365976779,0.067200908632004,0.0139449772841999,0.0251766784452297,0,0,0.00441696113074205,0,0.0215800100959112,0.0229050984351338,1498,1196,61,19,61,0,0,14,0,48,99,0.798397863818425,0.0407209612817089,0.0126835781041389,0.0407209612817089,0,0,0.00934579439252336,0,0.0320427236315087,0.0660881174899867,17346,14584,1126,240,460,0,0,84,0,390,462,0.84077020638764,0.0649141012337138,0.013836042891733,0.0265190822091548,0,0,0.00484261501210654,0,0.0224835696990661,0.026634382566586,506279,415894,64980,9214,2598,13593,0.821471955186765,0.128348203263418,0.0181994512906915,0.00513155789594275,0.0268488323631831,,,,,,,,,,,
1999,178396,"university of missouri-columbia","MO","pub-4yr",3787,3253,273,43,84,0,0,15,0,105,14,0.858991285978347,0.0720887245841035,0.0113546342751518,0.022181146025878,0,0,0.0039609189331925,0,0.0277264325323475,0.00369685767097967,54,23,5,1,3,0,0,1,0,2,19,0.425925925925926,0.0925925925925926,0.0185185185185185,0.0555555555555556,0,0,0.0185185185185185,0,0.037037037037037,0.351851851851852,3841,3276,278,44,87,0,0,16,0,107,33,0.852902889872429,0.0723769851601146,0.0114553501692268,0.0226503514709711,0,0,0.00416558187971882,0,0.0278573288206196,0.00859151262692007,16298,13768,1139,232,402,0,0,68,0,401,288,0.844766228985152,0.0698858755675543,0.0142348754448399,0.0246656031414898,0,0,0.00417229107865996,0,0.0246042459197448,0.0176708798625598,1400,1117,61,23,45,0,0,11,0,46,97,0.797857142857143,0.0435714285714286,0.0164285714285714,0.0321428571428571,0,0,0.00785714285714286,0,0.0328571428571429,0.0692857142857143,17698,14885,1200,255,447,0,0,79,0,447,385,0.841055486495649,0.0678042716691152,0.014408407729687,0.0252570911967454,0,0,0.00446378121821675,0,0.0252570911967454,0.0217538704938411,516481,423016,66621,9234,2730,14880,0.819034969340595,0.128990224228965,0.0178786828557101,0.00528577043492403,0.0288103531398057,,,,,,,,,,,
2000,178396,"university of missouri-columbia","MO","pub-4yr",3877,3460,247,51,75,0,0,21,0,0,23,0.892442610265669,0.0637090533917978,0.0131545009027599,0.0193448542687645,0,0,0.00541655919525406,0,0,0.00593242197575445,55,31,3,1,2,0,0,0,0,0,18,0.563636363636364,0.0545454545454545,0.0181818181818182,0.0363636363636364,0,0,0,0,0,0.327272727272727,3932,3491,250,52,77,0,0,21,0,0,41,0.887843336724313,0.0635808748728383,0.0132248219735504,0.0195829094608342,0,0,0.00534079348931841,0,0,0.0104272634791455,16568,14558,1068,234,370,0,0,76,0,0,262,0.878681796233704,0.064461612747465,0.0141236117817479,0.0223322066634476,0,0,0.00458715596330275,0,0,0.0158136166103332,1243,1022,56,25,37,0,0,7,0,0,96,0.822204344328238,0.0450522928399035,0.0201126307320998,0.0297666934835076,0,0,0.00563153660498793,0,0,0.0772325020112631,17811,15580,1124,259,407,0,0,83,0,0,358,0.874740329010162,0.0631070686654315,0.0145415754309135,0.0228510471057212,0,0,0.00466004154735837,0,0,0.0200999382404132,528578,431867,67979,9375,2824,16533,0.817035517936804,0.128607320017102,0.0177362659815581,0.00534263628073813,0.0312782597837973,,,,,,,,,,,
2001,178396,"university of missouri-columbia","MO","pub-4yr",4174,3602,225,62,122,0,0,21,0,119,23,0.862961188308577,0.0539051269765213,0.0148538572113081,0.0292285577383804,0,0,0.00503114518447532,0,0.0285098227120268,0.00551030186871107,52,30,4,1,5,0,0,1,0,0,11,0.576923076923077,0.0769230769230769,0.0192307692307692,0.0961538461538462,0,0,0.0192307692307692,0,0,0.211538461538462,4226,3632,229,63,127,0,0,22,0,119,34,0.859441552295315,0.0541883577851396,0.0149077141504969,0.0300520586843351,0,0,0.00520586843350686,0,0.0281590156176053,0.00804543303360152,16977,14487,1025,244,396,0,0,74,0,485,266,0.853330977204453,0.0603758025563998,0.0143723861695235,0.0233256759144725,0,0,0.00435883842846204,0,0.0285680626730282,0.0156682570536608,1081,855,61,23,41,0,0,12,0,43,46,0.790934320074006,0.0564292321924144,0.0212765957446809,0.0379278445883441,0,0,0.0111008325624422,0,0.0397779833487512,0.0425531914893617,18058,15342,1086,267,437,0,0,86,0,528,312,0.849595747037324,0.0601395503378004,0.0147856905526636,0.0241998006423746,0,0,0.00476243216303024,0,0.0292391183962787,0.0172776608705283,539169,438203,69741,9982,3082,18161,0.812737750130293,0.129349053821715,0.0185136756749739,0.0057162040102454,0.0336833163627731,,,,,,,,,,,
2002,178396,"university of missouri-columbia","MO","pub-4yr",4113,3578,226,52,113,0,0,18,0,99,27,0.86992462922441,0.0549477267201556,0.012642839776319,0.0274738633600778,0,0,0.00437636761487965,0,0.0240700218818381,0.00656455142231947,54,29,1,0,1,0,0,0,0,2,21,0.537037037037037,0.0185185185185185,0,0.0185185185185185,0,0,0,0,0.037037037037037,0.388888888888889,4167,3607,227,52,114,0,0,18,0,101,48,0.865610751139909,0.0544756419486441,0.0124790016798656,0.02735781137509,0,0,0.00431965442764579,0,0.0242380609551236,0.0115190784737221,17379,14869,974,244,445,0,0,89,0,518,240,0.855572817768571,0.0560446515910006,0.0140399332527763,0.0256056159733011,0,0,0.00512112319466022,0,0.0298060878071235,0.0138097704125669,1052,827,46,21,28,0,0,8,0,51,71,0.786121673003802,0.0437262357414449,0.0199619771863118,0.026615969581749,0,0,0.00760456273764259,0,0.0484790874524715,0.0674904942965779,18431,15696,1020,265,473,0,0,97,0,569,311,0.851608702729098,0.0553415441375943,0.0143779501926103,0.0256632846834138,0,0,0.00526287233465357,0,0.0308719006022462,0.0168737453203841,552622,447786,71951,10369,3208,19308,0.810293473658305,0.130199304406991,0.0187632776110976,0.00580505300187108,0.0349388913217353,,,,,,,,,,,
2003,178396,"university of missouri-columbia","MO","pub-4yr",4383,3766,286,68,124,0,0,25,0,94,20,0.859228838694958,0.0652521104266484,0.0155144877937486,0.028291124800365,0,0,0.00570385580652521,0,0.0214464978325348,0.00456308464522017,56,37,4,2,3,0,0,2,0,3,5,0.660714285714286,0.0714285714285714,0.0357142857142857,0.0535714285714286,0,0,0.0357142857142857,0,0.0535714285714286,0.0892857142857143,4439,3803,290,70,127,0,0,27,0,97,25,0.856724487497184,0.0653300292858752,0.0157693174138319,0.0286100473079522,0,0,0.00608245100247804,0,0.02185176841631,0.00563189907636855,18252,15568,1030,270,461,0,0,99,0,553,271,0.852947622178391,0.0564321718167872,0.014792899408284,0.0252575060267368,0,0,0.00542406311637081,0,0.0302980495288188,0.014847687924611,1446,1074,82,23,28,0,0,12,0,172,55,0.742738589211618,0.0567081604426003,0.0159059474412171,0.0193637621023513,0,0,0.00829875518672199,0,0.118948824343015,0.0380359612724758,19698,16642,1112,293,489,0,0,111,0,725,326,0.844857345923444,0.0564524317189562,0.0148746065590415,0.0248248553152604,0,0,0.00563508985683826,0,0.0368057670829526,0.016549903543507,563553,454936,73989,10992,3261,20375,0.807263913065852,0.131290224699363,0.0195048203097135,0.00578650100345487,0.036154540921617,,,,,,,,,,,
2004,178396,"university of missouri-columbia","MO","pub-4yr",4607,3953,288,74,116,0,0,23,0,132,21,0.858042109832863,0.0625135663121337,0.0160625135663121,0.025179075320165,0,0,0.00499240286520512,0,0.0286520512263946,0.00455828087692642,62,36,3,2,5,0,0,0,0,4,12,0.580645161290323,0.0483870967741935,0.032258064516129,0.0806451612903226,0,0,0,0,0.0645161290322581,0.193548387096774,4669,3989,291,76,121,0,0,23,0,136,33,0.854358535018205,0.0623259798672093,0.0162775754979653,0.0259156136217605,0,0,0.00492610837438424,0,0.029128292996359,0.00706789462411651,19033,16185,1081,289,507,0,0,117,0,594,260,0.850365155256659,0.0567960909998424,0.0151841538380707,0.0266379446224978,0,0,0.00614721798980718,0,0.0312089528713287,0.0136604844217937,1408,1050,61,27,36,0,0,6,0,171,57,0.745738636363636,0.0433238636363636,0.0191761363636364,0.0255681818181818,0,0,0.00426136363636364,0,0.121448863636364,0.0404829545454545,20441,17235,1142,316,543,0,0,123,0,765,317,0.843158358201654,0.0558681082138839,0.0154591262658383,0.0265642581087031,0,0,0.00601731813512059,0,0.037424783523311,0.0155080475514897,574714,462507,76120,11473,3336,21278,0.804760280765737,0.13244848742157,0.019962972887384,0.00580462630108193,0.037023632624227,,,,,,,,,,,
2005,178396,"university of missouri-columbia","MO","pub-4yr",4631,3961,295,78,120,0,0,29,0,131,17,0.855322824443965,0.0637011444612395,0.0168430144677176,0.0259123299503347,0,0,0.00626214640466422,0,0.0282876268624487,0.00367091340963075,37,21,4,0,1,0,0,0,0,0,11,0.567567567567568,0.108108108108108,0,0.027027027027027,0,0,0,0,0,0.297297297297297,4668,3982,299,78,121,0,0,29,0,131,28,0.853041988003428,0.0640531276778063,0.0167095115681234,0.0259211653813196,0,0,0.00621251071122536,0,0.028063410454156,0.00599828620394173,19533,16595,1096,320,545,0,0,117,0,596,264,0.849587876926227,0.0561101725285414,0.0163825321251216,0.0279015000255977,0,0,0.00598986330824758,0,0.030512466083039,0.0135155890032253,1350,1062,65,23,31,0,0,17,0,99,53,0.786666666666667,0.0481481481481481,0.017037037037037,0.022962962962963,0,0,0.0125925925925926,0,0.0733333333333333,0.0392592592592593,20883,17657,1161,343,576,0,0,134,0,695,317,0.845520279653307,0.0555954604223531,0.0164248431738735,0.0275822439304698,0,0,0.00641670258104678,0,0.0332806589091606,0.0151798113297898,583646,468374,77557,12118,3443,22154,0.802496718901526,0.132883631516364,0.0207625855398649,0.00589912378393752,0.0379579402583073,,,,,,,,,,,
2006,178396,"university of missouri-columbia","MO","pub-4yr",4663,3955,319,95,121,0,0,20,0,129,24,0.848166416470084,0.0684108942740725,0.020373150332404,0.025948959897062,0,0,0.00428908428050611,0,0.0276645936092644,0.00514690113660733,55,31,9,1,1,0,0,0,0,1,12,0.563636363636364,0.163636363636364,0.0181818181818182,0.0181818181818182,0,0,0,0,0.0181818181818182,0.218181818181818,4718,3986,328,96,122,0,0,20,0,130,36,0.844849512505299,0.069520983467571,0.0203476049173379,0.0258584145824502,0,0,0.00423908435777872,0,0.0275540483255617,0.0076303518440017,19965,16940,1197,342,551,0,0,109,0,597,229,0.848484848484849,0.0599549211119459,0.017129977460556,0.0275982970197846,0,0,0.0054595542198848,0,0.0299023290758828,0.0114700726270974,1370,1096,61,32,42,0,0,14,0,75,50,0.8,0.0445255474452555,0.0233576642335766,0.0306569343065693,0,0,0.0102189781021898,0,0.0547445255474453,0.0364963503649635,21335,18036,1258,374,593,0,0,123,0,672,279,0.84537145535505,0.0589641434262948,0.0175298804780877,0.027794703538786,0,0,0.00576517459573471,0,0.0314975392547457,0.0130771033513007,584938,467800,77974,12574,3449,23141,0.799742878732447,0.133303016729978,0.0214962953338644,0.00589635140818343,0.039561457795527,,,,,,,,,,,
2007,178396,"university of missouri-columbia","MO","pub-4yr",4786,3956,352,100,137,0,0,20,0,189,32,0.826577517760134,0.0735478478896782,0.0208942749686586,0.0286251567070623,0,0,0.00417885499373172,0,0.0394901796907647,0.00668616798997075,52,31,3,4,2,0,0,0,0,1,11,0.596153846153846,0.0576923076923077,0.0769230769230769,0.0384615384615385,0,0,0,0,0.0192307692307692,0.211538461538462,4838,3987,355,104,139,0,0,20,0,190,43,0.824100868127325,0.0733774286895411,0.0214964861513022,0.0287308805291443,0,0,0.00413393964448119,0,0.0392724266225713,0.00888797023563456,20225,17081,1241,357,519,0,0,110,0,673,244,0.844548825710754,0.0613597033374536,0.0176514215080346,0.0256613102595797,0,0,0.00543881334981459,0,0.0332756489493201,0.0120642768850433,1259,995,60,24,57,0,0,17,0,72,34,0.790309769658459,0.0476568705321684,0.0190627482128674,0.04527402700556,0,0,0.0135027799841144,0,0.0571882446386021,0.0270055599682288,21484,18076,1301,381,576,0,0,127,0,745,278,0.841370322100168,0.0605566933531931,0.0177341277229566,0.0268106497858872,0,0,0.00591137590765221,0,0.0346769689070937,0.0129398622230497,583691,463509,79424,13159,3484,24115,0.794099960424266,0.136071996998412,0.0225444627379898,0.00596891163303871,0.0413146682062941,,,,,,,,,,,
2008,178396,"university of missouri-columbia","MO","pub-4yr",4904,4149,326,99,105,0,0,23,0,170,32,0.846044045676998,0.0664763458401305,0.0201876019575856,0.0214110929853181,0,0,0.00469004893964111,0,0.0346655791190865,0.0065252854812398,78,47,6,2,4,0,0,0,0,1,18,0.602564102564103,0.0769230769230769,0.0256410256410256,0.0512820512820513,0,0,0,0,0.0128205128205128,0.230769230769231,4982,4196,332,101,109,0,0,23,0,171,50,0.842232035327178,0.0666399036531513,0.0202729827378563,0.0218787635487756,0,0,0.00461661983139301,0,0.0343235648334002,0.0100361300682457,20284,17171,1266,357,518,0,0,114,0,596,262,0.846529284164859,0.0624137251035299,0.0176000788799053,0.0255373693551568,0,0,0.00562019325576809,0,0.0293827647406823,0.0129165845000986,1302,1059,69,22,50,0,0,10,0,43,49,0.813364055299539,0.0529953917050691,0.0168970814132104,0.0384024577572965,0,0,0.00768049155145929,0,0.033026113671275,0.0376344086021505,21586,18230,1335,379,568,0,0,124,0,639,311,0.84452886129899,0.0618456406930418,0.0175576762716576,0.0263133512461781,0,0,0.00574446400444733,0,0.0296025201519503,0.0144074863337348,583425,461076,80443,13489,3406,25011,0.790291811286798,0.137880618759909,0.0231203667995029,0.00583793975232463,0.0428692634014655,,,,,,,,,,,
2009,178396,"university of missouri-columbia","MO","pub-4yr",5702,4744,417,128,127,0,0,41,0,180,65,0.831988775868116,0.0731322343037531,0.0224482637670993,0.0222728867064188,0,0,0.00719045948789898,0,0.0315678709224833,0.0113995089442301,80,46,5,0,1,0,0,0,0,1,27,0.575,0.0625,0,0.0125,0,0,0,0,0.0125,0.3375,5782,4790,422,128,128,0,0,41,0,181,92,0.828433068142511,0.0729851262538914,0.0221376686267727,0.0221376686267727,0,0,0.00709097198201314,0,0.0313040470425458,0.0159114493254929,21611,18129,1396,414,525,0,0,131,0,658,358,0.838878348988941,0.0645967331451576,0.0191569108324464,0.0242931840266531,0,0,0.00606172782379344,0,0.0304474573134052,0.0165656378696034,1369,1113,60,27,48,0,0,12,0,46,63,0.81300219138057,0.043827611395179,0.0197224251278305,0.0350620891161432,0,0,0.00876552227903579,0,0.0336011687363039,0.0460189919649379,22980,19242,1456,441,573,0,0,143,0,704,421,0.83733681462141,0.0633594429939077,0.0191906005221932,0.024934725848564,0,0,0.00622280243690165,0,0.0306353350739774,0.0183202785030461,586722,461148,82408,13944,3426,25796,0.785973595672226,0.140454934364145,0.0237659402579075,0.00583922198247211,0.0439663077232488,,,,,,,,,,,
2010,178396,"university of missouri-columbia","MO","pub-4yr",5499,4497,476,150,117,117,0,26,0,185,48,0.817785051827605,0.0865611929441717,0.0272776868521549,0.0212765957446809,0.0212765957446809,0,0.00472813238770686,0,0.0336424804509911,0.00872885979268958,90,48,6,1,3,3,0,1,0,1,30,0.533333333333333,0.0666666666666667,0.0111111111111111,0.0333333333333333,0.0333333333333333,0,0.0111111111111111,0,0.0111111111111111,0.333333333333333,5589,4545,482,151,120,120,0,27,0,186,78,0.813204508856683,0.0862408302021829,0.027017355519771,0.0214707461084273,0.0214707461084273,0,0.00483091787439614,0,0.0332796564680623,0.0139559849704777,22371,18561,1554,505,532,532,0,124,0,677,418,0.82969022395065,0.0694649322783961,0.0225738679540477,0.0237807876268383,0.0237807876268383,0,0.00554289034911269,0,0.0302623932770104,0.0186849045639444,1428,1118,111,27,50,50,0,14,0,48,60,0.782913165266106,0.0777310924369748,0.0189075630252101,0.0350140056022409,0.0350140056022409,0,0.00980392156862745,0,0.0336134453781513,0.0420168067226891,23799,19679,1665,532,582,582,0,138,0,725,478,0.826883482499265,0.0699609227278457,0.0223538804151435,0.0244548090255893,0.0244548090255893,0,0.00579856296483046,0,0.0304634648514643,0.020084877515862,588424,459198,84336,14477,3381,27032,0.780386252090329,0.143325221269017,0.0246030073552404,0.00574585672916128,0.045939662556252,,,,,,,,,,,
